,country,sector,value,timestamp,year,month,day
521,France,Power,0.12260399999999999,1549468800,2019,2,7
522,Germany,Power,0.781401,1549468800,2019,2,7
523,India,Power,3.28744,1549468800,2019,2,7
524,Italy,Power,0.322021,1549468800,2019,2,7
525,Japan,Power,1.73334,1549468800,2019,2,7
526,ROW,Power,11.7884,1549468800,2019,2,7
527,Russia,Power,2.92408,1549468800,2019,2,7
528,Spain,Power,0.186095,1549468800,2019,2,7
529,UK,Power,0.233217,1549468800,2019,2,7
530,US,Power,4.36857,1549468800,2019,2,7
531,WORLD,Power,36.5332,1549468800,2019,2,7
532,Brazil,Power,0.188435,1549555200,2019,2,8
533,China,Power,9.70926,1549555200,2019,2,8
534,EU27 & UK,Power,2.62501,1549555200,2019,2,8
535,France,Power,0.09552000000000001,1549555200,2019,2,8
536,Germany,Power,0.620997,1549555200,2019,2,8
537,India,Power,3.3426099999999996,1549555200,2019,2,8
538,Italy,Power,0.328932,1549555200,2019,2,8
539,Japan,Power,1.8285200000000001,1549555200,2019,2,8
540,ROW,Power,12.0241,1549555200,2019,2,8
541,Russia,Power,2.9024799999999997,1549555200,2019,2,8
542,Spain,Power,0.16636199999999998,1549555200,2019,2,8
543,UK,Power,0.161329,1549555200,2019,2,8
544,US,Power,4.73228,1549555200,2019,2,8
545,WORLD,Power,37.3527,1549555200,2019,2,8
546,Brazil,Power,0.181349,1549641600,2019,2,9
547,China,Power,10.495999999999999,1549641600,2019,2,9
548,EU27 & UK,Power,1.8686599999999998,1549641600,2019,2,9
549,France,Power,0.058692999999999995,1549641600,2019,2,9
550,Germany,Power,0.371639,1549641600,2019,2,9
551,India,Power,3.34381,1549641600,2019,2,9
552,Italy,Power,0.23929299999999998,1549641600,2019,2,9
553,Japan,Power,1.8532400000000002,1549641600,2019,2,9
554,ROW,Power,11.5495,1549641600,2019,2,9
555,Russia,Power,2.8726700000000003,1549641600,2019,2,9
556,Spain,Power,0.113067,1549641600,2019,2,9
557,UK,Power,0.12331099999999999,1549641600,2019,2,9
558,US,Power,4.71252,1549641600,2019,2,9
559,WORLD,Power,36.8778,1549641600,2019,2,9
560,Brazil,Power,0.183352,1549728000,2019,2,10
561,China,Power,11.0477,1549728000,2019,2,10
562,EU27 & UK,Power,1.90694,1549728000,2019,2,10
563,France,Power,0.058352,1549728000,2019,2,10
564,Germany,Power,0.38089,1549728000,2019,2,10
565,India,Power,3.27305,1549728000,2019,2,10
566,Italy,Power,0.17818599999999998,1549728000,2019,2,10
567,Japan,Power,1.60025,1549728000,2019,2,10
568,ROW,Power,10.6006,1549728000,2019,2,10
569,Russia,Power,2.81382,1549728000,2019,2,10
570,Spain,Power,0.081131,1549728000,2019,2,10
571,UK,Power,0.209114,1549728000,2019,2,10
572,US,Power,4.7095400000000005,1549728000,2019,2,10
573,WORLD,Power,36.1353,1549728000,2019,2,10
574,Brazil,Power,0.198071,1549814400,2019,2,11
575,China,Power,11.3278,1549814400,2019,2,11
576,EU27 & UK,Power,2.7564,1549814400,2019,2,11
577,France,Power,0.12086300000000001,1549814400,2019,2,11
578,Germany,Power,0.597382,1549814400,2019,2,11
579,India,Power,3.2982400000000003,1549814400,2019,2,11
580,Italy,Power,0.25582699999999997,1549814400,2019,2,11
581,Japan,Power,1.8115599999999998,1549814400,2019,2,11
582,ROW,Power,11.9934,1549814400,2019,2,11
583,Russia,Power,2.87319,1549814400,2019,2,11
584,Spain,Power,0.15909600000000002,1549814400,2019,2,11
585,UK,Power,0.313746,1549814400,2019,2,11
586,US,Power,4.6957699999999996,1549814400,2019,2,11
587,WORLD,Power,38.9544,1549814400,2019,2,11
588,Brazil,Power,0.201726,1549900800,2019,2,12
589,China,Power,11.8663,1549900800,2019,2,12
590,EU27 & UK,Power,3.30919,1549900800,2019,2,12
591,France,Power,0.156065,1549900800,2019,2,12
592,Germany,Power,0.923055,1549900800,2019,2,12
593,India,Power,3.3426099999999996,1549900800,2019,2,12
594,Italy,Power,0.261626,1549900800,2019,2,12
595,Japan,Power,1.83097,1549900800,2019,2,12
596,ROW,Power,12.4157,1549900800,2019,2,12
597,Russia,Power,2.8492900000000003,1549900800,2019,2,12
598,Spain,Power,0.184563,1549900800,2019,2,12
599,UK,Power,0.246943,1549900800,2019,2,12
600,US,Power,4.44268,1549900800,2019,2,12
601,WORLD,Power,40.2585,1549900800,2019,2,12
602,Brazil,Power,0.23199499999999998,1549987200,2019,2,13
603,China,Power,11.9169,1549987200,2019,2,13
604,EU27 & UK,Power,3.22775,1549987200,2019,2,13
605,France,Power,0.144004,1549987200,2019,2,13
606,Germany,Power,0.9225540000000001,1549987200,2019,2,13
607,India,Power,3.41698,1549987200,2019,2,13
608,Italy,Power,0.268996,1549987200,2019,2,13
609,Japan,Power,1.84326,1549987200,2019,2,13
610,ROW,Power,12.354000000000001,1549987200,2019,2,13
611,Russia,Power,2.83074,1549987200,2019,2,13
612,Spain,Power,0.19026700000000002,1549987200,2019,2,13
613,UK,Power,0.204128,1549987200,2019,2,13
614,US,Power,4.2654,1549987200,2019,2,13
615,WORLD,Power,40.086999999999996,1549987200,2019,2,13
616,Brazil,Power,0.24928899999999998,1550073600,2019,2,14
617,China,Power,12.0883,1550073600,2019,2,14
618,EU27 & UK,Power,3.42752,1550073600,2019,2,14
619,France,Power,0.14920799999999998,1550073600,2019,2,14
620,Germany,Power,0.983775,1550073600,2019,2,14
621,India,Power,3.41698,1550073600,2019,2,14
622,Italy,Power,0.27632399999999996,1550073600,2019,2,14
623,Japan,Power,1.90674,1550073600,2019,2,14
624,ROW,Power,12.661,1550073600,2019,2,14
625,Russia,Power,2.81287,1550073600,2019,2,14
626,Spain,Power,0.158369,1550073600,2019,2,14
627,UK,Power,0.239434,1550073600,2019,2,14
628,US,Power,4.12327,1550073600,2019,2,14
629,WORLD,Power,40.686,1550073600,2019,2,14
630,Brazil,Power,0.258175,1550160000,2019,2,15
631,China,Power,12.2785,1550160000,2019,2,15
632,EU27 & UK,Power,3.27474,1550160000,2019,2,15
633,France,Power,0.143126,1550160000,2019,2,15
634,Germany,Power,0.9260149999999999,1550160000,2019,2,15
635,India,Power,3.3642,1550160000,2019,2,15
636,Italy,Power,0.283937,1550160000,2019,2,15
637,Japan,Power,1.96593,1550160000,2019,2,15
638,ROW,Power,12.7392,1550160000,2019,2,15
639,Russia,Power,2.8424400000000003,1550160000,2019,2,15
640,Spain,Power,0.166991,1550160000,2019,2,15
641,UK,Power,0.21173699999999998,1550160000,2019,2,15
642,US,Power,4.114240000000001,1550160000,2019,2,15
643,WORLD,Power,40.8374,1550160000,2019,2,15
644,Brazil,Power,0.252029,1550246400,2019,2,16
645,China,Power,12.0865,1550246400,2019,2,16
646,EU27 & UK,Power,2.48466,1550246400,2019,2,16
647,France,Power,0.091544,1550246400,2019,2,16
648,Germany,Power,0.7075859999999999,1550246400,2019,2,16
649,India,Power,3.33302,1550246400,2019,2,16
650,Italy,Power,0.21894899999999998,1550246400,2019,2,16
651,Japan,Power,1.66376,1550246400,2019,2,16
652,ROW,Power,11.0789,1550246400,2019,2,16
653,Russia,Power,2.72487,1550246400,2019,2,16
654,Spain,Power,0.11439200000000001,1550246400,2019,2,16
655,UK,Power,0.15598199999999998,1550246400,2019,2,16
656,US,Power,4.30466,1550246400,2019,2,16
657,WORLD,Power,37.9284,1550246400,2019,2,16
658,Brazil,Power,0.251062,1550332800,2019,2,17
659,China,Power,12.3525,1550332800,2019,2,17
660,EU27 & UK,Power,2.33141,1550332800,2019,2,17
661,France,Power,0.060877999999999995,1550332800,2019,2,17
662,Germany,Power,0.73359,1550332800,2019,2,17
663,India,Power,3.28744,1550332800,2019,2,17
664,Italy,Power,0.18626199999999998,1550332800,2019,2,17
665,Japan,Power,1.49665,1550332800,2019,2,17
666,ROW,Power,10.3052,1550332800,2019,2,17
667,Russia,Power,2.63058,1550332800,2019,2,17
668,Spain,Power,0.099303,1550332800,2019,2,17
669,UK,Power,0.112268,1550332800,2019,2,17
670,US,Power,4.22961,1550332800,2019,2,17
671,WORLD,Power,36.8844,1550332800,2019,2,17
672,Brazil,Power,0.241716,1550419200,2019,2,18
673,China,Power,13.2882,1550419200,2019,2,18
674,EU27 & UK,Power,3.07539,1550419200,2019,2,18
675,France,Power,0.12035599999999999,1550419200,2019,2,18
676,Germany,Power,0.863527,1550419200,2019,2,18
677,India,Power,3.3342199999999997,1550419200,2019,2,18
678,Italy,Power,0.299311,1550419200,2019,2,18
679,Japan,Power,1.67219,1550419200,2019,2,18
680,ROW,Power,11.7709,1550419200,2019,2,18
681,Russia,Power,2.74697,1550419200,2019,2,18
682,Spain,Power,0.16791199999999998,1550419200,2019,2,18
683,UK,Power,0.183067,1550419200,2019,2,18
684,US,Power,4.80065,1550419200,2019,2,18
685,WORLD,Power,40.9302,1550419200,2019,2,18
686,Brazil,Power,0.248511,1550505600,2019,2,19
687,China,Power,13.1205,1550505600,2019,2,19
688,EU27 & UK,Power,3.06522,1550505600,2019,2,19
689,France,Power,0.137717,1550505600,2019,2,19
690,Germany,Power,0.8044399999999999,1550505600,2019,2,19
691,India,Power,3.47574,1550505600,2019,2,19
692,Italy,Power,0.334622,1550505600,2019,2,19
693,Japan,Power,1.8184900000000002,1550505600,2019,2,19
694,ROW,Power,12.5571,1550505600,2019,2,19
695,Russia,Power,2.7490900000000003,1550505600,2019,2,19
696,Spain,Power,0.203605,1550505600,2019,2,19
697,UK,Power,0.21910500000000002,1550505600,2019,2,19
698,US,Power,5.238230000000001,1550505600,2019,2,19
699,WORLD,Power,42.2729,1550505600,2019,2,19
700,Brazil,Power,0.247797,1550592000,2019,2,20
701,China,Power,13.173,1550592000,2019,2,20
702,EU27 & UK,Power,3.13092,1550592000,2019,2,20
703,France,Power,0.140404,1550592000,2019,2,20
704,Germany,Power,0.88102,1550592000,2019,2,20
705,India,Power,3.4481599999999997,1550592000,2019,2,20
706,Italy,Power,0.340592,1550592000,2019,2,20
707,Japan,Power,1.5855,1550592000,2019,2,20
708,ROW,Power,11.5849,1550592000,2019,2,20
709,Russia,Power,2.74966,1550592000,2019,2,20
710,Spain,Power,0.196762,1550592000,2019,2,20
711,UK,Power,0.180606,1550592000,2019,2,20
712,US,Power,4.86125,1550592000,2019,2,20
713,WORLD,Power,40.7812,1550592000,2019,2,20
714,Brazil,Power,0.23417,1550678400,2019,2,21
715,China,Power,13.5879,1550678400,2019,2,21
716,EU27 & UK,Power,3.20549,1550678400,2019,2,21
717,France,Power,0.13479100000000002,1550678400,2019,2,21
718,Germany,Power,0.899597,1550678400,2019,2,21
719,India,Power,3.44216,1550678400,2019,2,21
720,Italy,Power,0.332326,1550678400,2019,2,21
721,Japan,Power,1.59927,1550678400,2019,2,21
722,ROW,Power,11.5184,1550678400,2019,2,21
723,Russia,Power,2.75162,1550678400,2019,2,21
724,Spain,Power,0.176217,1550678400,2019,2,21
725,UK,Power,0.20670100000000002,1550678400,2019,2,21
726,US,Power,4.52969,1550678400,2019,2,21
727,WORLD,Power,40.8687,1550678400,2019,2,21
728,Brazil,Power,0.226413,1550764800,2019,2,22
729,China,Power,13.4437,1550764800,2019,2,22
730,EU27 & UK,Power,3.27035,1550764800,2019,2,22
731,France,Power,0.136793,1550764800,2019,2,22
732,Germany,Power,0.937205,1550764800,2019,2,22
733,India,Power,3.43496,1550764800,2019,2,22
734,Italy,Power,0.286081,1550764800,2019,2,22
735,Japan,Power,1.61259,1550764800,2019,2,22
736,ROW,Power,11.6342,1550764800,2019,2,22
737,Russia,Power,2.72444,1550764800,2019,2,22
738,Spain,Power,0.16009500000000002,1550764800,2019,2,22
739,UK,Power,0.20336400000000002,1550764800,2019,2,22
740,US,Power,4.64039,1550764800,2019,2,22
741,WORLD,Power,40.986999999999995,1550764800,2019,2,22
742,Brazil,Power,0.176803,1550851200,2019,2,23
743,China,Power,12.8948,1550851200,2019,2,23
744,EU27 & UK,Power,2.5871,1550851200,2019,2,23
745,France,Power,0.07224,1550851200,2019,2,23
746,Germany,Power,0.756627,1550851200,2019,2,23
747,India,Power,3.4289699999999996,1550851200,2019,2,23
748,Italy,Power,0.17236600000000002,1550851200,2019,2,23
749,Japan,Power,1.41036,1550851200,2019,2,23
750,ROW,Power,10.1053,1550851200,2019,2,23
751,Russia,Power,2.69333,1550851200,2019,2,23
752,Spain,Power,0.131734,1550851200,2019,2,23
753,UK,Power,0.159149,1550851200,2019,2,23
754,US,Power,3.93405,1550851200,2019,2,23
755,WORLD,Power,37.2307,1550851200,2019,2,23
756,Brazil,Power,0.18667899999999998,1550937600,2019,2,24
757,China,Power,12.4686,1550937600,2019,2,24
758,EU27 & UK,Power,2.60354,1550937600,2019,2,24
759,France,Power,0.073085,1550937600,2019,2,24
760,Germany,Power,0.756012,1550937600,2019,2,24
761,India,Power,3.3414099999999998,1550937600,2019,2,24
762,Italy,Power,0.159985,1550937600,2019,2,24
763,Japan,Power,1.3392700000000002,1550937600,2019,2,24
764,ROW,Power,9.79185,1550937600,2019,2,24
765,Russia,Power,2.60968,1550937600,2019,2,24
766,Spain,Power,0.123176,1550937600,2019,2,24
767,UK,Power,0.209875,1550937600,2019,2,24
768,US,Power,3.86812,1550937600,2019,2,24
769,WORLD,Power,36.2092,1550937600,2019,2,24
770,Brazil,Power,0.221956,1551024000,2019,2,25
771,China,Power,12.9725,1551024000,2019,2,25
772,EU27 & UK,Power,3.23769,1551024000,2019,2,25
773,France,Power,0.12493399999999999,1551024000,2019,2,25
774,Germany,Power,0.8851899999999999,1551024000,2019,2,25
775,India,Power,3.41937,1551024000,2019,2,25
776,Italy,Power,0.262486,1551024000,2019,2,25
777,Japan,Power,1.51437,1551024000,2019,2,25
778,ROW,Power,11.1648,1551024000,2019,2,25
779,Russia,Power,2.63178,1551024000,2019,2,25
780,Spain,Power,0.162576,1551024000,2019,2,25
781,UK,Power,0.266735,1551024000,2019,2,25
782,US,Power,4.41034,1551024000,2019,2,25
783,WORLD,Power,39.5729,1551024000,2019,2,25
784,Brazil,Power,0.23345,1551110400,2019,2,26
785,China,Power,13.4099,1551110400,2019,2,26
786,EU27 & UK,Power,3.28208,1551110400,2019,2,26
787,France,Power,0.14199900000000001,1551110400,2019,2,26
788,Germany,Power,0.899315,1551110400,2019,2,26
789,India,Power,3.4253699999999996,1551110400,2019,2,26
790,Italy,Power,0.27320700000000003,1551110400,2019,2,26
791,Japan,Power,1.5297399999999999,1551110400,2019,2,26
792,ROW,Power,11.3507,1551110400,2019,2,26
793,Russia,Power,2.64846,1551110400,2019,2,26
794,Spain,Power,0.15111,1551110400,2019,2,26
795,UK,Power,0.28256,1551110400,2019,2,26
796,US,Power,4.6418800000000005,1551110400,2019,2,26
797,WORLD,Power,40.5216,1551110400,2019,2,26
798,Brazil,Power,0.215414,1551196800,2019,2,27
799,China,Power,13.3125,1551196800,2019,2,27
800,EU27 & UK,Power,3.1529,1551196800,2019,2,27
801,France,Power,0.129678,1551196800,2019,2,27
802,Germany,Power,0.8498950000000001,1551196800,2019,2,27
803,India,Power,3.3953900000000004,1551196800,2019,2,27
804,Italy,Power,0.252612,1551196800,2019,2,27
805,Japan,Power,1.6694900000000001,1551196800,2019,2,27
806,ROW,Power,11.7396,1551196800,2019,2,27
807,Russia,Power,2.64379,1551196800,2019,2,27
808,Spain,Power,0.147224,1551196800,2019,2,27
809,UK,Power,0.29220300000000005,1551196800,2019,2,27
810,US,Power,4.60418,1551196800,2019,2,27
811,WORLD,Power,40.7333,1551196800,2019,2,27
812,Brazil,Power,0.201405,1551283200,2019,2,28
813,China,Power,12.9463,1551283200,2019,2,28
814,EU27 & UK,Power,2.88773,1551283200,2019,2,28
815,France,Power,0.073211,1551283200,2019,2,28
816,Germany,Power,0.754683,1551283200,2019,2,28
817,India,Power,3.38099,1551283200,2019,2,28
818,Italy,Power,0.286552,1551283200,2019,2,28
819,Japan,Power,1.7440900000000001,1551283200,2019,2,28
820,ROW,Power,11.7276,1551283200,2019,2,28
821,Russia,Power,2.64005,1551283200,2019,2,28
822,Spain,Power,0.149125,1551283200,2019,2,28
823,UK,Power,0.30664,1551283200,2019,2,28
824,US,Power,4.60376,1551283200,2019,2,28
825,WORLD,Power,40.1319,1551283200,2019,2,28
826,Brazil,Power,0.214625,1551369600,2019,3,1
827,China,Power,13.1645,1551369600,2019,3,1
828,EU27 & UK,Power,3.17064,1551369600,2019,3,1
829,France,Power,0.10245,1551369600,2019,3,1
830,Germany,Power,0.8619540000000001,1551369600,2019,3,1
831,India,Power,3.48294,1551369600,2019,3,1
832,Italy,Power,0.25916500000000003,1551369600,2019,3,1
833,Japan,Power,1.5469,1551369600,2019,3,1
834,ROW,Power,11.3875,1551369600,2019,3,1
835,Russia,Power,2.63321,1551369600,2019,3,1
836,Spain,Power,0.144513,1551369600,2019,3,1
837,UK,Power,0.294433,1551369600,2019,3,1
838,US,Power,4.71894,1551369600,2019,3,1
839,WORLD,Power,40.3192,1551369600,2019,3,1
840,Brazil,Power,0.200389,1551456000,2019,3,2
841,China,Power,12.9969,1551456000,2019,3,2
842,EU27 & UK,Power,2.43086,1551456000,2019,3,2
843,France,Power,0.061429,1551456000,2019,3,2
844,Germany,Power,0.713912,1551456000,2019,3,2
845,India,Power,3.3953900000000004,1551456000,2019,3,2
846,Italy,Power,0.196249,1551456000,2019,3,2
847,Japan,Power,1.38046,1551456000,2019,3,2
848,ROW,Power,10.043,1551456000,2019,3,2
849,Russia,Power,2.63942,1551456000,2019,3,2
850,Spain,Power,0.098118,1551456000,2019,3,2
851,UK,Power,0.144561,1551456000,2019,3,2
852,US,Power,4.44174,1551456000,2019,3,2
853,WORLD,Power,37.5281,1551456000,2019,3,2
854,Brazil,Power,0.190686,1551542400,2019,3,3
855,China,Power,12.6887,1551542400,2019,3,3
856,EU27 & UK,Power,1.67668,1551542400,2019,3,3
857,France,Power,0.050416,1551542400,2019,3,3
858,Germany,Power,0.368815,1551542400,2019,3,3
859,India,Power,3.29704,1551542400,2019,3,3
860,Italy,Power,0.204739,1551542400,2019,3,3
861,Japan,Power,1.44872,1551542400,2019,3,3
862,ROW,Power,9.69732,1551542400,2019,3,3
863,Russia,Power,2.6313299999999997,1551542400,2019,3,3
864,Spain,Power,0.08062899999999999,1551542400,2019,3,3
865,UK,Power,0.143958,1551542400,2019,3,3
866,US,Power,4.39912,1551542400,2019,3,3
867,WORLD,Power,36.0296,1551542400,2019,3,3
868,Brazil,Power,0.190745,1551628800,2019,3,4
869,China,Power,12.33,1551628800,2019,3,4
870,EU27 & UK,Power,1.98665,1551628800,2019,3,4
871,France,Power,0.051934,1551628800,2019,3,4
872,Germany,Power,0.43916700000000003,1551628800,2019,3,4
873,India,Power,3.40858,1551628800,2019,3,4
874,Italy,Power,0.247398,1551628800,2019,3,4
875,Japan,Power,1.6613799999999999,1551628800,2019,3,4
876,ROW,Power,11.1702,1551628800,2019,3,4
877,Russia,Power,2.68995,1551628800,2019,3,4
878,Spain,Power,0.09264,1551628800,2019,3,4
879,UK,Power,0.174025,1551628800,2019,3,4
880,US,Power,5.35321,1551628800,2019,3,4
881,WORLD,Power,38.7907,1551628800,2019,3,4
882,Brazil,Power,0.187952,1551715200,2019,3,5
883,China,Power,12.4611,1551715200,2019,3,5
884,EU27 & UK,Power,2.38787,1551715200,2019,3,5
885,France,Power,0.06666,1551715200,2019,3,5
886,Germany,Power,0.564975,1551715200,2019,3,5
887,India,Power,3.49853,1551715200,2019,3,5
888,Italy,Power,0.270973,1551715200,2019,3,5
889,Japan,Power,1.4983600000000001,1551715200,2019,3,5
890,ROW,Power,10.9244,1551715200,2019,3,5
891,Russia,Power,2.63997,1551715200,2019,3,5
892,Spain,Power,0.108954,1551715200,2019,3,5
893,UK,Power,0.225728,1551715200,2019,3,5
894,US,Power,5.5001,1551715200,2019,3,5
895,WORLD,Power,39.0983,1551715200,2019,3,5
896,Brazil,Power,0.192279,1551801600,2019,3,6
897,China,Power,12.152999999999999,1551801600,2019,3,6
898,EU27 & UK,Power,2.40827,1551801600,2019,3,6
899,France,Power,0.058227,1551801600,2019,3,6
900,Germany,Power,0.612841,1551801600,2019,3,6
901,India,Power,3.50693,1551801600,2019,3,6
902,Italy,Power,0.30196,1551801600,2019,3,6
903,Japan,Power,1.61342,1551801600,2019,3,6
904,ROW,Power,11.2727,1551801600,2019,3,6
905,Russia,Power,2.63558,1551801600,2019,3,6
906,Spain,Power,0.078692,1551801600,2019,3,6
907,UK,Power,0.18997999999999998,1551801600,2019,3,6
908,US,Power,5.26431,1551801600,2019,3,6
909,WORLD,Power,39.0464,1551801600,2019,3,6
910,Brazil,Power,0.174449,1551888000,2019,3,7
911,China,Power,12.1605,1551888000,2019,3,7
912,EU27 & UK,Power,2.1784,1551888000,2019,3,7
913,France,Power,0.052422,1551888000,2019,3,7
914,Germany,Power,0.513768,1551888000,2019,3,7
915,India,Power,3.5980800000000004,1551888000,2019,3,7
916,Italy,Power,0.28165100000000004,1551888000,2019,3,7
917,Japan,Power,1.62046,1551888000,2019,3,7
918,ROW,Power,10.9894,1551888000,2019,3,7
919,Russia,Power,2.66093,1551888000,2019,3,7
920,Spain,Power,0.117396,1551888000,2019,3,7
921,UK,Power,0.163695,1551888000,2019,3,7
922,US,Power,4.91977,1551888000,2019,3,7
923,WORLD,Power,38.3019,1551888000,2019,3,7
924,Brazil,Power,0.16007000000000002,1551974400,2019,3,8
925,China,Power,12.5108,1551974400,2019,3,8
926,EU27 & UK,Power,2.31839,1551974400,2019,3,8
927,France,Power,0.06288300000000001,1551974400,2019,3,8
928,Germany,Power,0.519579,1551974400,2019,3,8
929,India,Power,3.5716900000000003,1551974400,2019,3,8
930,Italy,Power,0.29382800000000003,1551974400,2019,3,8
